"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.0349026760856642,0.0349026760856642,0.583537942925,0.00876399724245962,0.557
"Residuals",66,3.9476038355057,0.0598121793258439,NA,0.99123600275754,NA
"Total",67,3.98250651159136,NA,NA,1,NA
