"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0510392766975126,0.0510392766975126,0.395066020387677,0.00312564432162211,0.916
"Residuals",126,16.2781624640254,0.129191765587503,NA,0.996874355678378,NA
"Total",127,16.3292017407229,NA,NA,1,NA
