"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.0047985774780408,0.0047985774780408,0.596215884145695,0.0242401468158363,0.601
"Residuals",24,0.19316134060735,0.00804838919197293,NA,0.975759853184164,NA
"Total",25,0.197959918085391,NA,NA,1,NA
