"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.039050309240333,0.039050309240333,0.772229027013098,0.0235635185625175,0.596
"Residuals",32,1.61818560553728,0.05056830017304,NA,0.976436481437483,NA
"Total",33,1.65723591477761,NA,NA,1,NA
