"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0146073943989308,0.0146073943989308,0.367284631763144,0.0113474032790108,0.81
"Residuals",32,1.27268222065776,0.039771319395555,NA,0.988652596720989,NA
"Total",33,1.28728961505669,NA,NA,1,NA
