"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.192457504125532,0.192457504125532,1.53888466085839,0.0145812101937924,0.154
"Residuals",104,13.0065500931633,0.125062981665032,NA,0.985418789806208,NA
"Total",105,13.1990075972888,NA,NA,1,NA
