"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,3.25699308636777,3.25699308636777,1.56411241453876,0.206780693995561,0.236
"Residuals",6,12.4939603679121,2.08232672798536,NA,0.793219306004439,NA
"Total",7,15.7509534542799,NA,NA,1,NA
