"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,740.062120495958,740.062120495958,1.09370511175283,0.0835290777070522,0.287
"Residuals",12,8119.87193853264,676.65599487772,NA,0.916470922292948,NA
"Total",13,8859.9340590286,NA,NA,1,NA
