"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.290196924268812,0.290196924268812,0,0.0103306016231508,1
"md$A_SMK_CIG_CUR_FREQ",1,0.304865334449169,0.304865334449169,0,0.0108527763581176,1
"md$F1_SDC_AGE_CALC",1,0.181025753282429,0.181025753282429,0,0.00644426175571477,1
"md$PM_BIOIMPED_WEIGHT",1,0.264407781927044,0.264407781927044,0,0.00941254449209473,1
"md$PM_WAIST_AVG",1,0.215368608542909,0.215368608542909,0,0.00766681901469149,1
"md$PM_WAIST_HIP_RATIO",1,0.164520105999115,0.164520105999115,0,0.00585668396850773,1
"md$PM_STANDING_HEIGHT_AVG",1,0.126254328010293,0.126254328010293,0,0.00449447618771031,1
"md$A_SLE_LIGHT_EXP",1,0.116869105786349,0.116869105786349,0,0.00416037550010104,1
"md$NUT_VEG_DAY_QTY",1,0.26108176453517,0.26108176453517,0,0.0092941429592263,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.187338177330781,0.187338177330781,0,0.00666897515777522,1
"md$PM_BIOIMPED_FFM",1,0.208674891351698,0.208674891351698,0,0.00742853211397855,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.29714030960341,0.29714030960341,0,0.0105777763579916,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.1564978907522,0.1564978907522,0,0.0055711044088351,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.126093139043116,0.126093139043116,0,0.00448873808759039,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.211590258372108,0.211590258372108,0,0.00753231507221981,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.169354625896535,0.169354625896535,0,0.00602878606512811,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.146876849248632,0.146876849248632,0,0.00522860888713515,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.10339129653188,0.10339129653188,0,0.00368058448056645,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.122781266839932,0.122781266839932,0,0.0043708401035091,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.148267806195621,0.148267806195621,0,0.00527812499462148,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0629136600109579,0.0629136600109579,0,0.00223963765248428,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,0.10855677813076,0.10855677813076,0,0.00386446834744134,1
