"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,22.8918445630647,22.8918445630647,0.689410003016562,0.0187904357949577,0.731
"Residuals",36,1195.37923828258,33.2049788411827,NA,0.981209564205042,NA
"Total",37,1218.27108284564,NA,NA,1,NA
