"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,136.096853219846,136.096853219846,1.21574994191504,0.0257488220225383,0.202
"Residuals",46,5149.45963168337,111.944774601812,NA,0.974251177977462,NA
"Total",47,5285.55648490321,NA,NA,1,NA
