"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.00384577589133412,0.00384577589133412,0.487571842578617,0.0751547504073299,0.546
"Residuals",6,0.0473256520023182,0.00788760866705304,NA,0.92484524959267,NA
"Total",7,0.0511714278936523,NA,NA,1,NA
