"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,4.99382964450599,4.99382964450599,2.972802417927,0.198546827437438,0.059
"Residuals",12,20.1580688217616,1.67983906848014,NA,0.801453172562562,NA
"Total",13,25.1518984662676,NA,NA,1,NA
