"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,1.45424749744788,1.45424749744788,0.618672101067358,0.049028304730656,0.555
"Residuals",12,28.2071390309461,2.35059491924551,NA,0.950971695269344,NA
"Total",13,29.661386528394,NA,NA,1,NA
