,sum_sq,df,F,PR(>F)
CASE_CONTROL,21.07764804975144,1.0,2.3044969092658034,0.13037935492084415
A_SMK_CIG_CUR_FREQ,1.6208853265394894,1.0,0.17721736393300275,0.674170398400592
F1_SDC_AGE_CALC,3.962500093484658,1.0,0.4332347326820716,0.5110671224789128
SDC_GENDER,7.9405888566522576,1.0,0.8681738320477081,0.35244264431347916
PM_BIOIMPED_WEIGHT,18.769272319704623,1.0,2.052113686870181,0.15335868168861438
PM_WAIST_AVG,13.83760512471357,1.0,1.5129163446639446,0.21995671914005793
PM_WAIST_HIP_RATIO,0.4491070893632058,1.0,0.049102532546513124,0.8248298290867744
PM_STANDING_HEIGHT_AVG,14.672897728854474,1.0,1.6042419622106328,0.20658985964044987
A_SLE_LIGHT_EXP,4.231885296447952,1.0,0.46268760931069397,0.4970576803211443
NUT_VEG_DAY_QTY,5.160500194256192,1.0,0.5642164970142016,0.45333752122930426
REFINED_GRAIN_SERVINGS_DAY_QTY,0.6756680012658554,1.0,0.07387327167299051,0.7860234665217862
PM_BIOIMPED_FFM,6.358113931945273,1.0,0.6951560188472033,0.40528496685208837
Residual,2094.5054792591836,229.0,,
