"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.411408987184672,0.411408987184672,2.12809788318761,0.00664764479362926,0.025
"Residuals",318,61.4765227475169,0.193322398577097,NA,0.993352355206371,NA
"Total",319,61.8879317347015,NA,NA,1,NA
