,sum_sq,df,F,PR(>F)
Both_case_control,283.9955277741567,1.0,0.5052891950110225,0.48267557034631003
A_SMK_CIG_CUR_FREQ,127.31874841182808,1.0,0.2265274682282435,0.6375585401665704
F1_SDC_AGE_CALC,402.3705834920824,1.0,0.7159039081436236,0.40418948710861424
SDC_GENDER,219.6810784935622,1.0,0.3908599412855487,0.5365747077268808
A_HS_DENTAL_VISIT_LAST,2328.43537066553,1.0,4.142787892823434,0.05072933511828656
PM_BIOIMPED_BMI,331.3800107581101,1.0,0.5895963932638609,0.44857722945354606
PM_BIOIMPED_WEIGHT,131.37504607241857,1.0,0.2337444951853538,0.6322712727339609
PM_WAIST_AVG,226.82230158072312,1.0,0.40356571483552933,0.5300695827955579
PM_WAIST_HIP_RATIO,139.2575113673067,1.0,0.247769098230243,0.6222795391886169
PM_STANDING_HEIGHT_AVG,200.03165757983544,1.0,0.3558993904848144,0.5552680136912945
A_SLE_LIGHT_EXP,453.55350791500854,1.0,0.8069693516126378,0.3761713276750882
NUT_VEG_DAY_QTY,235.52629820986957,1.0,0.41905199901961526,0.5223335938252851
NUT_JUICE_DAY_QTY,122.1676549055061,1.0,0.21736256372557194,0.6444245752757969
REFINED_GRAIN_SERVINGS_DAY_QTY,0.2714733120214347,1.0,0.00048300947685123884,0.982611452314678
PM_BIOIMPED_FFM,327.3649986275528,1.0,0.582452822154452,0.45131265283800215
SALT_SEASONING,1486.462867229132,1.0,2.64473751218111,0.11435354201551033
NUTS_SEEDS_SERVINGS_PER_DAY,9.958973059184522,1.0,0.017719157479879614,0.8949926526591785
Residual,16861.365565196473,30.0,,
