,sum_sq,df,F,PR(>F)
Both_case_control,0.004172287668148641,1.0,2.327929126461183,0.13828833659649672
A_SMK_CIG_CUR_FREQ,0.003197278026688686,1.0,1.7839222114388886,0.1924246611772885
F1_SDC_AGE_CALC,0.0019085306563290836,1.0,1.06486523868667,0.3109396486084143
SDC_GENDER,0.007016239325236604,1.0,3.9147127864959,0.05777856413970107
PM_BIOIMPED_WEIGHT,0.00017992054961461171,1.0,0.10038672335424342,0.753716358493041
PM_WAIST_AVG,0.0008718618183153552,1.0,0.48645555688789005,0.49126399063282655
PM_WAIST_HIP_RATIO,0.001698739722796194,1.0,0.947812325876513,0.33861294578174417
PM_STANDING_HEIGHT_AVG,0.0009621129771860481,1.0,0.5368112174133753,0.4698467725251977
A_SLE_LIGHT_EXP,0.00012600758728113334,1.0,0.07030597022975926,0.7928341658015657
NUT_VEG_DAY_QTY,9.880899427095308e-05,1.0,0.055130507293557306,0.8160734730973276
REFINED_GRAIN_SERVINGS_DAY_QTY,0.00010323449954868651,1.0,0.057599719259451,0.8120790908666915
PM_BIOIMPED_FFM,0.0003784305044048754,1.0,0.2111454107708763,0.6494189727458104
Residual,0.05018368187426428,28.0,,
