,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.010862759379742867,1.0,1.7850291258257227,0.1873507485242152
A_SMK_CIG_CUR_FREQ,0.03274757843526284,1.0,5.381264489409156,0.024314465198626904
F1_SDC_AGE_CALC,0.0008865835871069474,1.0,0.14568835322046958,0.7042455774264793
SDC_GENDER,0.032777264893948214,1.0,5.386142733651115,0.02425312619319976
A_HS_DENTAL_VISIT_LAST,0.002320269202541997,1.0,0.3812795590425687,0.5396139638878965
PM_BIOIMPED_BMI,0.015909959240576123,1.0,2.6144131193855764,0.11194787483327637
PM_BIOIMPED_WEIGHT,0.010957652874497471,1.0,1.8006225534316254,0.18546757123273128
PM_WAIST_AVG,0.005592239149621188,1.0,0.9189478853109775,0.3421874480097724
PM_WAIST_HIP_RATIO,0.0073791928430520515,1.0,1.2125900693792622,0.275890974246265
PM_STANDING_HEIGHT_AVG,0.019022719932755946,1.0,3.12591929410837,0.08292286031010426
A_SLE_LIGHT_EXP,0.010347351731254041,1.0,1.7003344702539929,0.1979872056567497
NUT_VEG_DAY_QTY,0.023524967575028755,1.0,3.865753703781853,0.05463005521830394
NUT_JUICE_DAY_QTY,0.00016088089541856218,1.0,0.026436844826609185,0.8714682320389016
REFINED_GRAIN_SERVINGS_DAY_QTY,0.012915087497752283,1.0,2.1222791134512993,0.15118270293853422
PM_BIOIMPED_FFM,0.00016926071568659784,1.0,0.02781386356786224,0.8681940100833705
SALT_SEASONING,0.006533203160341874,1.0,1.073572332633493,0.3049344169306291
NUTS_SEEDS_SERVINGS_PER_DAY,0.011440262026638361,1.0,1.8799275773989275,0.17623097874869043
Residual,0.3164449697622347,52.0,,
