,sum_sq,df,F,PR(>F)
UC_case_control,573.8994260642016,1.0,1.683054754408388,0.21090099567895823
A_SMK_CIG_CUR_FREQ,177.0236459335111,1.0,0.51915104877239,0.480457405779086
F1_SDC_AGE_CALC,192.51880541411256,1.0,0.5645931604904545,0.46212738855573754
SDC_GENDER,177.35484857072436,1.0,0.5201223551510307,0.48005285961139665
A_HS_DENTAL_VISIT_LAST,3.2697735527211274,1.0,0.009589150422203874,0.9230746792701096
PM_BIOIMPED_BMI,72.02669815947027,1.0,0.21123017601358085,0.651307321287647
PM_BIOIMPED_WEIGHT,10.782265751810423,1.0,0.031620773279618444,0.8608483950552985
PM_WAIST_AVG,96.3716092692823,1.0,0.2826256445018784,0.6014854894653641
PM_WAIST_HIP_RATIO,19.56081917377533,1.0,0.05736532956013512,0.8134157824927579
PM_STANDING_HEIGHT_AVG,113.10422113746867,1.0,0.3316967895133927,0.5717929428336019
A_SLE_LIGHT_EXP,0.11208167415532747,1.0,0.0003286980017785777,0.9857345753536071
NUT_VEG_DAY_QTY,252.85330353148765,1.0,0.7415340307884014,0.4004957942560744
NUT_JUICE_DAY_QTY,14.08904258054284,1.0,0.041318441913883605,0.8412046821592174
REFINED_GRAIN_SERVINGS_DAY_QTY,1168.818797281311,1.0,3.4277539660514265,0.08058702720880345
PM_BIOIMPED_FFM,13.776697676372924,1.0,0.04040243894872364,0.842949614616777
SALT_SEASONING,32.05470515976786,1.0,0.09400571157614485,0.7626635714842918
NUTS_SEEDS_SERVINGS_PER_DAY,263.6341782694107,1.0,0.7731507246902923,0.3908318616558528
Residual,6137.762091279556,18.0,,
