,sum_sq,df,F,PR(>F)
CASE_CONTROL,183.9353139156789,1.0,1.2462304302817684,0.26940570581123624
A_SMK_CIG_CUR_FREQ,934.8775718564455,1.0,6.334144617653655,0.014966231312011205
F1_SDC_AGE_CALC,57.755872321417435,1.0,0.3913176000961689,0.5343435966649777
SDC_GENDER,935.9190660830899,1.0,6.341201129916449,0.014913400761103023
A_HS_DENTAL_VISIT_LAST,1.4593224585812992,1.0,0.009887454544543532,0.92117471014062
PM_BIOIMPED_BMI,523.1113900915011,1.0,3.5442749892926084,0.06535144248148711
PM_BIOIMPED_WEIGHT,418.29609897032543,1.0,2.834112255594101,0.09827678933897029
PM_WAIST_AVG,35.06015802739455,1.0,0.23754566153760345,0.6280328832485866
PM_WAIST_HIP_RATIO,118.50056881514371,1.0,0.8028855999388516,0.3743614315378627
PM_STANDING_HEIGHT_AVG,739.5677316463989,1.0,5.010847524661432,0.029495386303287005
A_SLE_LIGHT_EXP,8.162652476280304,1.0,0.05530501833062206,0.8150003081886763
NUT_VEG_DAY_QTY,0.18124964963835272,1.0,0.001228034052018816,0.9721793769841905
NUT_JUICE_DAY_QTY,1.2020802330122897,1.0,0.008144542416182631,0.9284375694377914
REFINED_GRAIN_SERVINGS_DAY_QTY,75.65740650802934,1.0,0.5126071783568851,0.47721539262659685
PM_BIOIMPED_FFM,0.7877360513439009,1.0,0.005337205875891836,0.9420417025452197
SALT_SEASONING,525.2580314089735,1.0,3.558819285740003,0.06481939767095052
NUTS_SEEDS_SERVINGS_PER_DAY,18.85702483840573,1.0,0.12776338419153985,0.7222090899086901
Residual,7674.853776000938,52.0,,
