,sum_sq,df,F,PR(>F)
UC_case_control,0.000469331506306791,1.0,0.23181833315307687,0.6333563600335079
A_SMK_CIG_CUR_FREQ,0.001100259930418437,1.0,0.5434547216141833,0.46621396245448077
F1_SDC_AGE_CALC,0.004268974186248191,1.0,2.1085873563380013,0.155916672852941
SDC_GENDER,0.009794072025773292,1.0,4.83761567524471,0.03495892033289733
A_HS_DENTAL_VISIT_LAST,0.0012808268446832026,1.0,0.6326426847595563,0.432071735070647
PM_BIOIMPED_BMI,0.004590110389962175,1.0,2.267207134596441,0.1416507653450684
PM_BIOIMPED_WEIGHT,0.0024962553826472817,1.0,1.2329829857009873,0.274853407053914
PM_WAIST_AVG,0.0029586804389052056,1.0,1.461389995052404,0.23529975358437108
PM_WAIST_HIP_RATIO,0.004972739768332143,1.0,2.4562004229591077,0.12660190011212683
PM_STANDING_HEIGHT_AVG,0.003608995806753517,1.0,1.7826022353827615,0.1909678755266939
A_SLE_LIGHT_EXP,0.0007837650026542561,1.0,0.3871274228503622,0.5380888467244839
NUT_VEG_DAY_QTY,0.0025120824118074815,1.0,1.2408004781756652,0.27336453718957465
NUT_JUICE_DAY_QTY,0.0006055256652578166,1.0,0.299089126800955,0.5881334282225295
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0015990354871704064,1.0,0.789816443829691,0.3805881677316034
PM_BIOIMPED_FFM,0.0013321636423784568,1.0,0.6579996248141012,0.4230792440048511
SALT_SEASONING,0.0005935347576043053,1.0,0.293166421446901,0.5918355550373979
NUTS_SEEDS_SERVINGS_PER_DAY,0.001599718203388758,1.0,0.7901536599202966,0.3804876922029936
Residual,0.06681067669439644,33.0,,
