"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0118941733570322,0.0118941733570322,0.19140172586213,0.00151675726907235,0.929
"Residuals",126,7.82994947530185,0.0621424561531893,NA,0.998483242730928,NA
"Total",127,7.84184364865888,NA,NA,1,NA
