"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0804098902518912,0.0804098902518912,0.494031411788829,0.0152037586696489,0.984
"Residuals",32,5.20840664512317,0.162762707660099,NA,0.984796241330351,NA
"Total",33,5.28881653537506,NA,NA,1,NA
