"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,76.3550894074077,76.3550894074077,1.64815505627726,0.0345901127615671,0.058
"Residuals",46,2131.07019231199,46.3276128763475,NA,0.965409887238433,NA
"Total",47,2207.42528171939,NA,NA,1,NA
