"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,3.13114708739688,3.13114708739688,1.52387318018264,0.0117651915648226,0.232
"Residuals",128,263.005368424927,2.05472944081974,NA,0.988234808435177,NA
"Total",129,266.136515512324,NA,NA,1,NA
