"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,96.8229066030543,96.8229066030543,0.827875619998497,0.0123881780217887,0.688
"Residuals",66,7718.92743479169,116.953445981692,NA,0.987611821978211,NA
"Total",67,7815.75034139475,NA,NA,1,NA
