"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,65.974328853609,65.974328853609,1.03855766089655,0.0154919451899595,0.394
"Residuals",66,4192.64704145485,63.5249551735583,NA,0.98450805481004,NA
"Total",67,4258.62137030846,NA,NA,1,NA
