"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.0742580389986972,0.0742580389986972,1.67585262022694,0.044480814730845,0.126
"Residuals",36,1.59518168345322,0.0443106023181451,NA,0.955519185269155,NA
"Total",37,1.66943972245192,NA,NA,1,NA
