"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.00904921776958433,0.00904921776958433,0.154179989255815,0.0126853468841262,0.961
"Residuals",12,0.704310681036815,0.0586925567530679,NA,0.987314653115874,NA
"Total",13,0.7133598988064,NA,NA,1,NA
