,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.02334166892271753,1.0,5.818711704021488,0.016644181511521746
A_SMK_CIG_CUR_FREQ,0.004116735174823761,1.0,1.0262374649993593,0.31211316235678954
F1_SDC_AGE_CALC,0.006862548698598407,1.0,1.7107256796487467,0.1922026714951396
SDC_GENDER,0.00588142951198874,1.0,1.4661480655515169,0.22720259167544052
PM_BIOIMPED_WEIGHT,0.0053568214179947485,1.0,1.3353715016882397,0.24905612697704443
PM_WAIST_AVG,0.006645588814731874,1.0,1.656640985887682,0.199356897512378
PM_WAIST_HIP_RATIO,0.013174769107640021,1.0,3.28426315437091,0.07125672240422805
PM_STANDING_HEIGHT_AVG,0.006874777736352617,1.0,1.7137741868204035,0.19180849118716925
A_SLE_LIGHT_EXP,0.0014630324191917993,1.0,0.36471101912635134,0.5464992013208672
NUT_VEG_DAY_QTY,7.30375539296117e-05,1.0,0.018207115836079375,0.892782781995007
REFINED_GRAIN_SERVINGS_DAY_QTY,0.002967951158904282,1.0,0.7398636405331158,0.3906041685562651
PM_BIOIMPED_FFM,1.9277871376203545e-05,1.0,0.004805670758878917,0.9447930570872386
Residual,0.9186298368431033,229.0,,
