,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.017308154047486382,1.0,4.525969205382255,0.03498716565388408
A_SMK_CIG_CUR_FREQ,0.0003435996507332205,1.0,0.08984906385349054,0.7647759623286435
F1_SDC_AGE_CALC,0.011482881557788401,1.0,3.002698507132236,0.0851408901024074
SDC_GENDER,0.01111173761767135,1.0,2.9056467915578668,0.09029961287615046
A_HS_DENTAL_VISIT_LAST,0.0004103500455256155,1.0,0.10730385599646676,0.7436825759488608
PM_BIOIMPED_BMI,0.0023478781295877124,1.0,0.6139547916750673,0.43451390351137753
PM_BIOIMPED_WEIGHT,0.0006393760691395532,1.0,0.167192664893356,0.68319069686604
PM_WAIST_AVG,0.007068007743362422,1.0,1.8482378480163464,0.17598874706927112
PM_WAIST_HIP_RATIO,0.017146480363738587,1.0,4.483692593332486,0.0358365131538102
PM_STANDING_HEIGHT_AVG,0.004337861769718844,1.0,1.1343225125618588,0.28853310463729437
A_SLE_LIGHT_EXP,0.00015462904476222535,1.0,0.040434484979242666,0.8409005301375526
NUT_VEG_DAY_QTY,0.005643652662323406,1.0,1.4757782999544575,0.22630769600570086
NUT_JUICE_DAY_QTY,0.0009187575543461613,1.0,0.24024909801325314,0.6247283969184163
REFINED_GRAIN_SERVINGS_DAY_QTY,0.00013084132385853258,1.0,0.03421415137341964,0.8534970010737133
PM_BIOIMPED_FFM,2.9605324965721408e-05,1.0,0.007741599060337054,0.9300025762574523
SALT_SEASONING,0.01810413879256155,1.0,4.734114015873322,0.03110466857854555
NUTS_SEEDS_SERVINGS_PER_DAY,0.005314140991774996,1.0,1.3896131508793743,0.24030042884095526
Residual,0.5851006600125019,153.0,,
