"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,232.095225478744,232.095225478744,1.99889537911906,0.0188577000917769,0.013
"Residuals",104,12075.6212165677,116.111742466998,NA,0.981142299908223,NA
"Total",105,12307.7164420465,NA,NA,1,NA
