"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,24.177627463039,24.177627463039,0,0.0102735066425033,1
"md$A_SMK_CIG_CUR_FREQ",1,74.1071854121136,74.1071854121136,0,0.0314894694590052,1
"md$F1_SDC_AGE_CALC",1,52.1386295326885,52.1386295326885,0,0.0221546368705511,1
"md$PM_BIOIMPED_WEIGHT",1,44.0130945538019,44.0130945538019,0,0.0187019516264303,1
"md$PM_WAIST_AVG",1,28.3972755176524,28.3972755176524,0,0.0120665106245676,1
"md$PM_WAIST_HIP_RATIO",1,57.1803408674586,57.1803408674586,0,0.0242969502537202,1
"md$PM_STANDING_HEIGHT_AVG",1,65.2260777737116,65.2260777737116,0,0.0277157278685455,1
"md$A_SLE_LIGHT_EXP",1,30.9163117362129,30.9163117362129,0,0.0131368941997819,1
"md$NUT_VEG_DAY_QTY",1,55.6054174994042,55.6054174994042,0,0.0236277371265068,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,49.7372491045965,49.7372491045965,0,0.0211342473465213,1
"md$PM_BIOIMPED_FFM",1,61.4208267684331,61.4208267684331,0,0.0260988086096611,1
"md$UC_case_control:md$A_SMK_CIG_CUR_FREQ",1,57.5269227761054,57.5269227761054,0,0.0244442191098599,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,30.4016125865962,30.4016125865962,0,0.0129181893189759,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,138.063881450039,138.063881450039,0,0.0586658143085013,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,37.3818531777745,37.3818531777745,0,0.0158842184791723,1
"md$UC_case_control:md$PM_WAIST_AVG",1,43.7997673552237,43.7997673552237,0,0.0186113050816041,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,35.5675998494904,35.5675998494904,0,0.0151133097683072,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,36.1721538709312,36.1721538709312,0,0.0153701955923823,1
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,41.3116764093168,41.3116764093168,0,0.0175540707066017,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,56.7950739501338,56.7950739501338,0,0.0241332434450053,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,38.8526214552469,38.8526214552469,0,0.0165091742442198,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,29.5906751867171,29.5906751867171,0,0.0125736075035331,1
"md$UC_case_control:md$PM_STANDING_HEIGHT_AVG",1,28.8106316421636,28.8106316421636,0,0.0122421530401593,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,32.3979651473944,32.3979651473944,0,0.0137664752529656,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,23.4090753369821,23.4090753369821,0,0.00994693508852325,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,32.9720614069784,32.9720614069784,0,0.0140104190288918,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,31.203651793425,31.203651793425,0,0.0132589901329308,1
"md$UC_case_control:md$A_SLE_LIGHT_EXP",1,34.1265827013569,34.1265827013569,0,0.0145009957906043,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,64.2427318060261,64.2427318060261,0,0.0272978865668571,1
