"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,372.019547360434,372.019547360434,1.11410798134864,0.0849549190027387,0.263
"Residuals",12,4007.00348894475,333.916957412063,NA,0.915045080997261,NA
"Total",13,4379.02303630519,NA,NA,1,NA
