,sum_sq,df,F,PR(>F)
CASE_CONTROL,11.951887809676741,1.0,5.620082783808375,0.01861926185412164
A_SMK_CIG_CUR_FREQ,2.1278550004271097,1.0,1.0005717460515893,0.318271131467538
F1_SDC_AGE_CALC,0.1360918359756835,1.0,0.06399385574591489,0.8005275586690677
SDC_GENDER,2.5530892319980727,1.0,1.2005277381085955,0.27441423168568607
A_HS_DENTAL_VISIT_LAST,0.9517217407360598,1.0,0.44752386026886015,0.5042145589831893
PM_BIOIMPED_BMI,13.808571591040893,1.0,6.493142899564526,0.011510980259732427
PM_BIOIMPED_WEIGHT,14.050343463456318,1.0,6.606830206491129,0.01081888527427802
PM_WAIST_AVG,0.21130448838718033,1.0,0.09936076511400486,0.7528968801793308
PM_WAIST_HIP_RATIO,3.0886756218363693,1.0,1.4523741323104589,0.2294420949437535
PM_STANDING_HEIGHT_AVG,15.806272503994046,1.0,7.432512870808419,0.006921715177918102
A_SLE_LIGHT_EXP,0.8334338081763214,1.0,0.39190185444873926,0.5319503406878598
NUT_VEG_DAY_QTY,0.004439082157650367,1.0,0.0020873697617813,0.9636005780589021
NUT_JUICE_DAY_QTY,1.1122138652957048,1.0,0.5229913546544928,0.47033659679970397
REFINED_GRAIN_SERVINGS_DAY_QTY,0.9360374455762459,1.0,0.4401487042594077,0.5077452774919196
PM_BIOIMPED_FFM,1.1281928053659187,1.0,0.5305050602231985,0.467169154725777
SALT_SEASONING,6.449909199601719,1.0,3.032911973994616,0.0829892296439369
NUTS_SEEDS_SERVINGS_PER_DAY,0.28551018926787436,1.0,0.13425418016450158,0.7144134346189017
Residual,467.8606026417096,220.0,,
