"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,94.3952486286065,94.3952486286065,1.16680032015646,0.0247377458771108,0.225
"Residuals",46,3721.44347400731,80.9009450871155,NA,0.975262254122889,NA
"Total",47,3815.83872263592,NA,NA,1,NA
