"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.135595865487027,0.135595865487027,1.32074011601506,0.0521604072378478,0.215
"Residuals",24,2.46399782381681,0.102666575992367,NA,0.947839592762152,NA
"Total",25,2.59959368930384,NA,NA,1,NA
