"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.0148273567828974,0.0148273567828974,1.38565269945129,0.0370637557297917,0.216
"Residuals",36,0.385222678377981,0.0107006299549439,NA,0.962936244270208,NA
"Total",37,0.400050035160879,NA,NA,1,NA
