,sum_sq,df,F,PR(>F)
UC_case_control,1010.7441889532931,1.0,5.624499452018299,0.020637062020266116
A_SMK_CIG_CUR_FREQ,4.841869128856267,1.0,0.02694360309921589,0.8701185998832554
F1_SDC_AGE_CALC,173.18387560280323,1.0,0.9637182425308847,0.32983684777684674
SDC_GENDER,143.803500970577,1.0,0.800224944399556,0.3742768372235292
A_HS_DENTAL_VISIT_LAST,84.66175284686689,1.0,0.47111819953893,0.4948775881598998
PM_BIOIMPED_BMI,205.55883413130525,1.0,1.1438755350415115,0.2887308762017872
PM_BIOIMPED_WEIGHT,19.665982012009124,1.0,0.10943550926025501,0.7418356717660952
PM_WAIST_AVG,929.5568839963887,1.0,5.172715551371948,0.026201529421921152
PM_WAIST_HIP_RATIO,848.4120781030222,1.0,4.721168145738076,0.03338866430352835
PM_STANDING_HEIGHT_AVG,106.8591108303965,1.0,0.5946400848776007,0.4433824047196464
A_SLE_LIGHT_EXP,4.01937219443345,1.0,0.02236664524231384,0.8815719263179271
NUT_VEG_DAY_QTY,171.74488350076646,1.0,0.955710667144529,0.3318397669173323
NUT_JUICE_DAY_QTY,160.61187111333953,1.0,0.8937586690457408,0.3479090715250871
REFINED_GRAIN_SERVINGS_DAY_QTY,4.139045801534989,1.0,0.02303259429739642,0.8798353028350666
PM_BIOIMPED_FFM,24.747844322302985,1.0,0.13771460509070466,0.7117522184087561
SALT_SEASONING,8.483030254574826,1.0,0.04720561299266158,0.8286693489317407
NUTS_SEEDS_SERVINGS_PER_DAY,2.1335252565387948,1.0,0.011872451771102072,0.9135642017877303
Residual,11860.453901720872,66.0,,
