"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.231389011716848,0.231389011716848,0,0.0211838107430911,1
"md$A_SMK_CIG_CUR_FREQ",1,0.167525730014323,0.167525730014323,0,0.015337086808445,1
"md$F1_SDC_AGE_CALC",1,0.0276561944475225,0.0276561944475225,0,0.00253194213806214,1
"md$PM_BIOIMPED_WEIGHT",1,0.0890940889912135,0.0890940889912135,0,0.00815662034041417,1
"md$PM_WAIST_AVG",1,0.0807883257173504,0.0807883257173504,0,0.00739622244612808,1
"md$PM_WAIST_HIP_RATIO",1,0.0433251227368859,0.0433251227368859,0,0.00396644245839335,1
"md$PM_STANDING_HEIGHT_AVG",1,0.050658310843088,0.050658310843088,0,0.00463780047938428,1
"md$A_SLE_LIGHT_EXP",1,0.0571060158218299,0.0571060158218299,0,0.00522809195858424,1
"md$NUT_VEG_DAY_QTY",1,0.0491499384173447,0.0491499384173447,0,0.00449970802737042,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0818699082042429,0.0818699082042429,0,0.00749524200861884,1
"md$PM_BIOIMPED_FFM",1,0.173046924249015,0.173046924249015,0,0.0158425556415402,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.104237591336325,0.104237591336325,0,0.00954301758238419,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.0529962346060888,0.0529962346060888,0,0.00485183888233053,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0369840903204897,0.0369840903204897,0,0.00338591691991566,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.0793998300805463,0.0793998300805463,0,0.00726910479015374,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.0664418471371997,0.0664418471371997,0,0.00608279323522146,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0874087299535626,0.0874087299535626,0,0.00800232465185554,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.0342672586391732,0.0342672586391732,0,0.00313718925678761,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.0294907019349293,0.0294907019349293,0,0.0026998924617688,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0381546012666609,0.0381546012666609,0,0.00349307793924164,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0188170691185199,0.0188170691185199,0,0.00172271460943088,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,0.0451476725812945,0.0451476725812945,0,0.00413329805230135,1
