"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,172.397208701576,172.397208701576,1.60381861175422,0.062639820882731,0.08
"Residuals",24,2579.80109378597,107.491712241082,NA,0.937360179117269,NA
"Total",25,2752.19830248754,NA,NA,1,NA
