"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.134580250855547,0.134580250855547,2.79530535667842,0.188931913826074,0.077
"Residuals",12,0.577741178225186,0.0481450981854322,NA,0.811068086173926,NA
"Total",13,0.712321429080734,NA,NA,1,NA
