"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.175749052763285,0.175749052763285,1.84397184192948,0.0142014435924242,0.099
"Residuals",128,12.1996866992076,0.0953100523375595,NA,0.985798556407576,NA
"Total",129,12.3754357519709,NA,NA,1,NA
