,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.7969107049776198,1.0,0.4364936973430136,0.5117360814786925
A_SMK_CIG_CUR_FREQ,5.754640408548896,1.0,3.1520021667641673,0.08168626717766052
F1_SDC_AGE_CALC,0.03373654520350119,1.0,0.01847859397480361,0.892396770523442
SDC_GENDER,5.768181035784827,1.0,3.159418805052043,0.08133839313334053
A_HS_DENTAL_VISIT_LAST,1.975620845420825,1.0,1.0821112603699858,0.3030384218607779
PM_BIOIMPED_BMI,1.478521172114462,1.0,0.8098337354299838,0.37231813486711207
PM_BIOIMPED_WEIGHT,0.4127924951687473,1.0,0.22609976415954244,0.6364224456164087
PM_WAIST_AVG,3.9137346946094222,1.0,2.1436787291214423,0.14917782560516576
PM_WAIST_HIP_RATIO,8.11739169065472,1.0,4.4461572541365735,0.03981573431533369
PM_STANDING_HEIGHT_AVG,3.8215124824806193,1.0,2.0931656489258597,0.15396073848262753
A_SLE_LIGHT_EXP,0.24406286946516936,1.0,0.13368110581472095,0.7161286231093148
NUT_VEG_DAY_QTY,0.06112857326756856,1.0,0.03348209127095819,0.8555244053336711
NUT_JUICE_DAY_QTY,0.4207250546877353,1.0,0.23044468287152517,0.6332075137751653
REFINED_GRAIN_SERVINGS_DAY_QTY,0.10288747009944609,1.0,0.05635478599228656,0.813285809484066
PM_BIOIMPED_FFM,4.5416975951946785,1.0,2.487634264614468,0.1208088922278237
SALT_SEASONING,0.15160954735707396,1.0,0.08304143922906444,0.774362801234292
NUTS_SEEDS_SERVINGS_PER_DAY,0.2740313265804105,1.0,0.15009579640450854,0.7000250727396795
Residual,94.936895792728,52.0,,
