"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,85.6426917066743,85.6426917066743,0.758401406824647,0.016219575178076,0.785
"Residuals",46,5194.56290963593,112.925280644259,NA,0.983780424821924,NA
"Total",47,5280.2056013426,NA,NA,1,NA
