"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.0627023496285413,0.0627023496285413,1.52730527171386,0.0226175954388871,0.184
"Residuals",66,2.70957951375359,0.0410542350568726,NA,0.977382404561113,NA
"Total",67,2.77228186338213,NA,NA,1,NA
