"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.257949361714263,0.257949361714263,2.34104051682479,0.163240631952633,0.061
"Residuals",12,1.32222929006351,0.110185774171959,NA,0.836759368047367,NA
"Total",13,1.58017865177777,NA,NA,1,NA
