"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.112022906473845,0.112022906473845,0.821210565750973,0.00831006381170142,0.528
"Residuals",98,13.3683677393964,0.136411915708127,NA,0.991689936188299,NA
"Total",99,13.4803906458703,NA,NA,1,NA
