,sum_sq,df,F,PR(>F)
UC_case_control,1678.1391610090727,1.0,5.093555705282063,0.02733114216010803
A_SMK_CIG_CUR_FREQ,0.5696935888288637,1.0,0.0017291569716405566,0.9669565611336457
F1_SDC_AGE_CALC,546.363399236526,1.0,1.6583442386655936,0.20232413848544345
SDC_GENDER,127.11735934877024,1.0,0.3858317391043938,0.5366380518314395
A_HS_DENTAL_VISIT_LAST,236.6099841603308,1.0,0.7181681726692247,0.39980815554346405
PM_BIOIMPED_BMI,279.89668799057654,1.0,0.8495537230337281,0.3600356947876703
PM_BIOIMPED_WEIGHT,7.054118387673979,1.0,0.0214109448096466,0.8841110150940629
PM_WAIST_AVG,1163.0139287556744,1.0,3.53002681170608,0.06468389828434076
PM_WAIST_HIP_RATIO,1044.6619930114598,1.0,3.170800240067864,0.07956780083005079
PM_STANDING_HEIGHT_AVG,285.6052445976504,1.0,0.866880564424762,0.35521363803107364
A_SLE_LIGHT_EXP,18.277173415306397,1.0,0.05547561435249781,0.8145246822474757
NUT_VEG_DAY_QTY,159.54808106524592,1.0,0.4842667744479714,0.48893929091099364
NUT_JUICE_DAY_QTY,156.98778535128616,1.0,0.4764956615724413,0.49243431213438504
REFINED_GRAIN_SERVINGS_DAY_QTY,162.11151833703246,1.0,0.49204742270659957,0.48548153876301314
PM_BIOIMPED_FFM,15.051608199632858,1.0,0.04568524863743153,0.8314079045160119
SALT_SEASONING,57.70228417631999,1.0,0.1751403015929694,0.6769419850366769
NUTS_SEEDS_SERVINGS_PER_DAY,27.180409260880424,1.0,0.08249907509423196,0.7748387550704434
Residual,21744.571186635418,66.0,,
