"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,49.9393300566613,49.9393300566613,0.631302695048868,0.00763999446285742,0.968
"Residuals",82,6486.62693310574,79.1052065012895,NA,0.992360005537143,NA
"Total",83,6536.5662631624,NA,NA,1,NA
