,sum_sq,df,F,PR(>F)
UC_case_control,52.169950917743364,1.0,0.33936207485481024,0.5674242216796694
A_SMK_CIG_CUR_FREQ,8.286206752010019,1.0,0.053901226023229186,0.819027909568067
F1_SDC_AGE_CALC,291.9521976627614,1.0,1.899129706168833,0.18506695455859143
SDC_GENDER,5.936588084052996,1.0,0.03861711223265441,0.8464108335087179
A_HS_DENTAL_VISIT_LAST,127.76170956511366,1.0,0.8310814574730306,0.37400811232029085
PM_BIOIMPED_BMI,0.07965986162482841,1.0,0.0005181821230054972,0.982089285596167
PM_BIOIMPED_WEIGHT,23.156371734812527,1.0,0.15063066420027177,0.7024852264151804
PM_WAIST_AVG,115.04189565352277,1.0,0.7483399105697067,0.3983852294797591
PM_WAIST_HIP_RATIO,128.35345044837902,1.0,0.834930692720309,0.3729284589536145
PM_STANDING_HEIGHT_AVG,0.7791675933995466,1.0,0.0050684335810975084,0.944029254843002
A_SLE_LIGHT_EXP,478.42711812609855,1.0,3.1121367112281564,0.09467505864829764
NUT_VEG_DAY_QTY,365.24050177631966,1.0,2.3758652696310665,0.1406199361221711
NUT_JUICE_DAY_QTY,56.42937938704942,1.0,0.36706937489268954,0.5521701174182436
REFINED_GRAIN_SERVINGS_DAY_QTY,24.107234346643118,1.0,0.1568159625027654,0.6967597563569772
PM_BIOIMPED_FFM,26.618024646308456,1.0,0.1731484870811998,0.6822479176118446
SALT_SEASONING,0.8502594084844506,1.0,0.005530881128929151,0.9415363304158666
NUTS_SEEDS_SERVINGS_PER_DAY,385.9575672474268,1.0,2.510628408171546,0.13049211555366955
Residual,2767.130407607095,18.0,,
