,sum_sq,df,F,PR(>F)
Crohn_case_control,2.4604608161675205,1.0,0.0055677785007708916,0.941990582607149
A_SMK_CIG_CUR_FREQ,284.4256238518802,1.0,0.643626943028312,0.4410492340093137
F1_SDC_AGE_CALC,438.72013787646,1.0,0.9927801066666059,0.3425623477424304
SDC_GENDER,91.12613081628643,1.0,0.2062093851214622,0.6594514180089812
A_HS_DENTAL_VISIT_LAST,1099.6443610590863,1.0,2.4883859932934893,0.1457684074530006
PM_BIOIMPED_BMI,129.43685200535387,1.0,0.2929027428794484,0.600214531901784
PM_BIOIMPED_WEIGHT,101.45075128791697,1.0,0.2295729760036385,0.642145790085554
PM_WAIST_AVG,61.07707058566535,1.0,0.13821134572125635,0.7178221083991648
PM_WAIST_HIP_RATIO,872.2682884719759,1.0,1.9738565196999374,0.19033340150332023
PM_STANDING_HEIGHT_AVG,180.62935748588296,1.0,0.4087462993149676,0.5369759871518992
A_SLE_LIGHT_EXP,26.498237578895772,1.0,0.059962880339586834,0.8115062519157838
NUT_VEG_DAY_QTY,154.13780133511463,1.0,0.3487985383837607,0.5679006455240676
NUT_JUICE_DAY_QTY,1537.4353270247323,1.0,3.4790634761936214,0.09172474012780543
REFINED_GRAIN_SERVINGS_DAY_QTY,1152.3428068703065,1.0,2.607637343155983,0.13742384449373124
PM_BIOIMPED_FFM,1.705402850165616,1.0,0.003859157301718651,0.9516897062159639
SALT_SEASONING,5.545336151642703,1.0,0.012548545053749676,0.9130239977727083
NUTS_SEEDS_SERVINGS_PER_DAY,666.6333002896738,1.0,1.5085249612030733,0.24748708283423917
Residual,4419.106858914835,10.0,,
