"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,89.1875853973721,89.1875853973721,1.01475678847508,0.0274149251952139,0.386
"Residuals",36,3164.06168529341,87.8906023692614,NA,0.972585074804786,NA
"Total",37,3253.24927069078,NA,NA,1,NA
