"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.139676201033224,0.139676201033224,2.59486325040839,0.301908613878772,0.143
"Residuals",6,0.322967773375899,0.0538279622293165,NA,0.698091386121228,NA
"Total",7,0.462643974409123,NA,NA,1,NA
