,sum_sq,df,F,PR(>F)
UC_case_control,576.522277035434,1.0,1.3499451402624203,0.2536224262012244
A_SMK_CIG_CUR_FREQ,9.047207130081983,1.0,0.02118432155129202,0.8851633548113058
F1_SDC_AGE_CALC,318.63916650713355,1.0,0.746103683166324,0.39394766932405934
SDC_GENDER,328.97360717727724,1.0,0.7703021027516497,0.38646895392869873
A_HS_DENTAL_VISIT_LAST,589.174738733572,1.0,1.3795712793763961,0.24858051802553538
PM_BIOIMPED_BMI,188.88756707598824,1.0,0.44228621058913625,0.5106424947911958
PM_BIOIMPED_WEIGHT,10.773285816639433,1.0,0.02522598937132937,0.8747732826784543
PM_WAIST_AVG,1028.6559737689354,1.0,2.4086304868075983,0.13020670252477395
PM_WAIST_HIP_RATIO,994.4422301265454,1.0,2.3285179242927065,0.13655100196986134
PM_STANDING_HEIGHT_AVG,164.5272558180816,1.0,0.38524577155009143,0.5390725464033987
A_SLE_LIGHT_EXP,182.7298135177841,1.0,0.4278676359356534,0.5175700105524076
NUT_VEG_DAY_QTY,704.1203968604439,1.0,1.6487201722527407,0.2080754807622104
NUT_JUICE_DAY_QTY,158.2173554899418,1.0,0.3704709404242006,0.54691494055569
REFINED_GRAIN_SERVINGS_DAY_QTY,6.590656706661742,1.0,0.015432231063205078,0.9018895376525172
PM_BIOIMPED_FFM,244.30728787896018,1.0,0.5720532391198897,0.45481005417686227
SALT_SEASONING,103.38468095145238,1.0,0.24207849928306618,0.6259661703725254
NUTS_SEEDS_SERVINGS_PER_DAY,332.48739801450233,1.0,0.7785297550966763,0.3839734659493833
Residual,14093.33948079619,33.0,,
