"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.229462908813225,0.229462908813225,1.22560467709691,0.0312450167992571,0.222
"Residuals",38,7.11452126272611,0.18722424375595,NA,0.968754983200743,NA
"Total",39,7.34398417153933,NA,NA,1,NA
