"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0127388192160883,0.0127388192160883,0.155763993341873,0.00337474629093654,0.969
"Residuals",46,3.76200989309469,0.0817828237629281,NA,0.996625253709063,NA
"Total",47,3.77474871231078,NA,NA,1,NA
