"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,255.469076397803,255.469076397803,0.838468481875951,0.0255331177316845,0.759
"Residuals",32,9749.9317165021,304.685366140691,NA,0.974466882268315,NA
"Total",33,10005.4007928999,NA,NA,1,NA
