"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,111.418359682212,111.418359682212,1.01477134460928,0.144662070188377,0.462
"Residuals",6,658.779104913206,109.796517485534,NA,0.855337929811623,NA
"Total",7,770.197464595418,NA,NA,1,NA
