,sum_sq,df,F,PR(>F)
CASE_CONTROL,20.56089672804812,1.0,2.073252447026486,0.15183119426045383
A_SMK_CIG_CUR_FREQ,1.7843218071335394,1.0,0.1799216056503931,0.6720033486925185
F1_SDC_AGE_CALC,10.560454646844557,1.0,1.0648605811251104,0.3036473153200207
SDC_GENDER,116.35729772801966,1.0,11.732856569184628,0.0007781085020376566
PM_BIOIMPED_WEIGHT,13.556348375119555,1.0,1.3669507129579492,0.24405392015423066
PM_WAIST_AVG,10.5501946641953,1.0,1.063826018556397,0.30388156041116277
PM_WAIST_HIP_RATIO,1.9715157508138236e-05,1.0,1.987972562086813e-06,0.9988767539383053
PM_STANDING_HEIGHT_AVG,0.26372625985927345,1.0,0.0265927659104724,0.8706642964638447
A_SLE_LIGHT_EXP,0.057257090952664715,1.0,0.005773503242458014,0.9395259224088628
NUT_VEG_DAY_QTY,6.7993494795986065,1.0,0.6856105613105866,0.4088795672400275
REFINED_GRAIN_SERVINGS_DAY_QTY,12.171295770985576,1.0,1.227289309140676,0.2695769633241139
PM_BIOIMPED_FFM,12.3293315058504,1.0,1.2432247996185386,0.2665018067144262
Residual,1606.5893348979337,162.0,,
