"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,1.05088139636106,1.05088139636106,0.514046035185517,0.0110514151961037,0.597
"Residuals",46,94.0393290168315,2.04433323949634,NA,0.988948584803896,NA
"Total",47,95.0902104131925,NA,NA,1,NA
