"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.11254097606607,0.11254097606607,1.35661528744944,0.0148496666955197,0.263
"Residuals",90,7.46614603244605,0.0829571781382894,NA,0.98515033330448,NA
"Total",91,7.57868700851212,NA,NA,1,NA
