"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,81.9897148044087,81.9897148044087,0,0.0145226645431473,1
"md$A_SMK_CIG_CUR_FREQ",1,119.237915582987,119.237915582987,0,0.0211203594617544,1
"md$F1_SDC_AGE_CALC",1,122.763316743752,122.763316743752,0,0.0217448063031656,1
"md$PM_BIOIMPED_WEIGHT",1,129.59711311988,129.59711311988,0,0.0229552621824601,1
"md$PM_WAIST_AVG",1,99.5234123530827,99.5234123530827,0,0.017628371256579,1
"md$PM_WAIST_HIP_RATIO",1,115.541165473883,115.541165473883,0,0.0204655619440117,1
"md$PM_STANDING_HEIGHT_AVG",1,139.63329123984,139.63329123984,0,0.0247329491579442,1
"md$A_SLE_LIGHT_EXP",1,87.0202223284936,87.0202223284936,0,0.0154137076871361,1
"md$NUT_VEG_DAY_QTY",1,111.091458575018,111.091458575018,0,0.019677394784732,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,112.059690406721,112.059690406721,0,0.0198488956385326,1
"md$PM_BIOIMPED_FFM",1,124.706230356664,124.706230356664,0,0.0220889504766628,1
"md$UC_case_control:md$A_SMK_CIG_CUR_FREQ",1,132.070770636636,132.070770636636,0,0.0233934158996207,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,95.3526483476473,95.3526483476473,0,0.0168896126612592,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,183.944706061162,183.944706061162,0,0.0325817362212663,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,93.8569674298215,93.8569674298215,0,0.0166246858678804,1
"md$UC_case_control:md$PM_WAIST_AVG",1,112.303292655836,112.303292655836,0,0.0198920443890105,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,86.8607305715755,86.8607305715755,0,0.0153854572500094,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,105.056793760775,105.056793760775,0,0.0186084873865704,1
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,93.6461626391256,93.6461626391256,0,0.0165873464617529,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,109.189862511049,109.189862511049,0,0.0193405691011756,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,79.0991101312684,79.0991101312684,0,0.014010657859199,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,99.5317072904245,99.5317072904245,0,0.0176298405212631,1
"md$UC_case_control:md$PM_STANDING_HEIGHT_AVG",1,104.33746803317,104.33746803317,0,0.0184810747438483,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,93.5364134301522,93.5364134301522,0,0.0165679068167974,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,74.5734946960629,74.5734946960629,0,0.0132090451816386,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,116.337074555956,116.337074555956,0,0.0206065396341204,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,112.218785581649,112.218785581649,0,0.0198770758299312,1
"md$UC_case_control:md$A_SLE_LIGHT_EXP",1,104.035064172415,104.035064172415,0,0.0184275105884324,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,116.850499019553,116.850499019553,0,0.0206974814220123,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,144.72554580638,144.72554580638,0,0.0256349294247934,1
